Id,Identifier,Title,Description,Thumbnail,PlaylistIdentifier,ClusterId,SubscriberCount,UpdatedStatisticDate,VideoCount,ViewCount
108,UC8W6--RkixZ6qcsyPGQTUFA,Lee Richardson,"Learn .Net technologies, best practices, and real world tips and tricks with Lee Richardson, a 20+ year veteran .Net developer.  

Gain high level concepts and low level debugging techniques through live coding, thoroughly post-edited to optimize your time. 

Code hour episodes are 60 minutes of top notch content distilled into ~30 minutes.  Because your learning time is valuable.",https://yt3.ggpht.com/ytc/AIdro_lnED8aAslyWSNzlHjXDLb1M1dU9QgxwEehWs0Cj_hJ0_o=s800-c-k-c0x00ffffff-no-rj,UU8W6--RkixZ6qcsyPGQTUFA,1,2450,2024-05-20 17:31:29.1460864,47,188883
109,UCicDePJIa16hyEUZTG0wUOg,Frontend FYI,"Teaching you the craft in frontend.

Hi there! My name is Jeroen, a frontend developer with over a decade of professional experience building real world products.
At the end of 2022 I decided it was time to finally follow I dream I've always had – start a YouTube channel and teach more people than only my direct colleagues. And just over 6 months in, I decided to start teaching fulltime in July 2023. 

I'm committed to teach you real world best practices that you can use in your day to day job.  I try to stay away from hype content as much as possible too!

Besides making free content on YouTube, I'm also working on a PRO subscription over on https://www.frontend.fyi, which contains paid content and courses as well! And finally I also mentor other engineers like you.

Thanks for stopping by! 

Jeroen. 
",https://yt3.ggpht.com/OQG9lFq0RJyHallz6FNTBci2AcwcggXPTyK3XuUnva5Xhb-HNoREkw8znutLSBJey2b8zzHkKQ=s800-c-k-c0x00ffffff-no-rj,UUicDePJIa16hyEUZTG0wUOg,1,16900,2024-05-20 17:31:29.2790983,67,680550
110,UCDCHcqyeQgJ-jVSd6VJkbCw,codeSTACKr,"I create the best content I possibly can to give away free. My tutorials are generally about web development and include coding languages such as HTML, CSS, Sass, JavaScript, and TypeScript.  Subscribe to my YouTube channel for the latest content.

** Affiliate Disclaimer: Some of the links included in my video descriptions / comments may be affiliate links, which may generate me a sales commission at no additional cost to you.",https://yt3.ggpht.com/ytc/AIdro_l7utHaaPeFFxUaQHIdPvu0tGPoGGz3DdP3OmgYLfsx1Q=s800-c-k-c0x00ffffff-no-rj,UUDCHcqyeQgJ-jVSd6VJkbCw,1,295000,2024-05-20 17:31:29.3469096,394,16321556
111,UC_n9wCmDG064tZUKZF2g4Aw,WafaStudies,"In this Channel, you can find Videos and Playlist related to Azure & .NET & BI. Please subscribe to it to get regular notifications.

Email: 
wafastudies@gmail.com

WhatsApp:
+919014729727
",https://yt3.ggpht.com/ytc/AIdro_khWJfKoQkNanKpcHxzqkbhYd70xml8iOypR1ivdf23=s800-c-k-c0x00ffffff-no-rj,UU_n9wCmDG064tZUKZF2g4Aw,1,82700,2024-05-20 17:31:29.4710460,491,12157487
112,UCSA7BnL81PVCxc5mvgHIeTg,DevBugFix,"Welcome to DevBugFix

Subscribe this channel to get Videos on following
 JavaScript
 C#
 .NET Core
 Angular 
 CSS SCSS Bootstrap

I shares videos in Two Languages
  English 
  Urdu/Hindi






 
",https://yt3.ggpht.com/ytc/AIdro_na53Iu2L4kFtrH0sGZmkI92AhjMFsfz0PFaCOaVUOTEQ=s800-c-k-c0x00ffffff-no-rj,UUSA7BnL81PVCxc5mvgHIeTg,1,1690,2024-05-20 17:31:29.5335702,70,255910
113,UCWlbj3trSoIU3SHrJCSiAuA,IGotAnOffer: Engineering,"High quality, best-in-class mock interviews for candidates at tech companies (software engineers, engineering managers, MLEs, data engineers, etc)

Watch superb system design interview answers from senior engineers who worked at Google, Meta, and Amazon.

We've added insightful feedback at points throughout the video to help you with your system design preparation.

",https://yt3.ggpht.com/aZ0SWw_F3uIhBPVHWlXNHvamEQ1y62QiynKcCcFiYr4k_umZNkH5oEDeQVXe0ZDyBbI3DFpc=s800-c-k-c0x00ffffff-no-rj,UUWlbj3trSoIU3SHrJCSiAuA,1,59400,2024-05-20 17:31:29.6033281,14,1362067
115,UCnz-ZXXER4jOvuED5trXfEA,techTFQ,"Hi, I am Thoufiq! On this channel, I teach SQL, Python and Database concepts in the field of Data Analytics and Data Science in the most simplest manner possible. If this excites you then do consider subscribing.

You will also find videos covering interview questions and also videos where I provide career guidance in the field of Data Analytics and Data Science which should help you find your dream job.

I aim to make techTFQ a go to YouTube channel for anyone learning SQL, Python and Databases in the field of Data Analytics and Data Science.

Thank you for begin here :)
",https://yt3.ggpht.com/68QpkOCRQespfOQ5yZwhCrM6Ab0kipqOU16JwAAhDm9f8I0CfPzMW-qpzdYJmn0TQ-UBd862=s800-c-k-c0x00ffffff-no-rj,UUnz-ZXXER4jOvuED5trXfEA,1,295000,2024-05-20 17:31:29.7356002,134,16164716
116,UCraiFqWi0qSIxXxXN4IHFBQ,Be A Better Dev,"
This channel is devoted to helping you become a better developer by learning about AWS, cloud computing, and system design concepts.

My name is Daniel Galati and I have nearly a decade of experience working in tech. I am currently working as a senior software engineer at Amazon. 

On my channel, you'll find videos on software development topics such as databases, design principles, and cloud computing. I put an emphasis on making complicated topics easier to understand. From time to time, I'll also share developer career advice gathered through real-life industry experience for those of you looking to break into, or are already established in the software industry.

If you want to join me in becoming a better developer, hit that subscribe button now. 

Patreon Link: https://www.patreon.com/beabetterdev

---------------------

Videos created are based on my own opinion and not related to any company, organization or person.",https://yt3.ggpht.com/ytc/AIdro_mtep1W2TbGOQ5ovWkajdEtnfiUVSjqlPf_MDzeLdARI9o=s800-c-k-c0x00ffffff-no-rj,UUraiFqWi0qSIxXxXN4IHFBQ,1,217000,2024-05-20 17:31:29.8127037,441,16660737
117,UCfe_znKY1ukrqlGActlFmaQ,Healthy Software Developer,"After over 35 software projects, I burned out. Learn from my mistakes and insights!

If you're struggling to grow, or just survive your career in software development - I've been there. I started out in QA and was promoted to a software architect way too early at just 23 years old! That's when the political games hit.

About 20 years later I suffered from chronic burnout. Now I'm sharing the things I've learned on the road to recovery. I discuss lessons I learned about fake agile, people's hidden desires, and fighting to have a life that doesn't revolve around work. 

These days, I work part time to offer professional software architecture and management consulting services for clients. The other half of my time, I offer professional career coaching and courses that can help you overcome common challenges in your career in software.

Subscribe and join us - let’s help each other grow a community of healthy software developers!",https://yt3.ggpht.com/E8s2amCpXpbet63H5eRNGyXYKqNag30Fd25AwYzpEAewtAn6FK_rVuU3sNcA22C_QSFmfNDmDA=s800-c-k-c0x00ffffff-no-rj,UUfe_znKY1ukrqlGActlFmaQ,1,158000,2024-05-20 17:31:30.3605634,141,6550437
118,UCm6lURZOeBVCZ5hJpqlUB-g,Alex Hyett,"Software Engineering Made Simple. 

Hi I am Alex, a professional software developer who has been writing code for over 25 years. My goal for this channel is to help developers learn the skills they need to get a job and progress in their careers. I believe there is more to being a developer than just technical skills, so I will be covering other related topics that interest me and hopefully you too.

I don't accept sponsorships and I have turned off mid-video ads, as both are annoying for viewers. This does mean I earn less than other channels, so any support is appreciated: https://ko-fi.com/alexhyett

—————————
Some of my video descriptions contain affiliate links to products that I personally recommend. In some cases, I earn a small commission if you buy something from one of my links at no extra cost to you.
—————————
NOTE TO POTENTIAL SPONSORS: I don't accept paid sponsorships, so any emails on that topic will be ignored.
",https://yt3.ggpht.com/k1gkE8zqpBgiM7hJhtfKx0vKtYdXd-NGlNa9VJKCyCayIHeTnFiA0n4drEb8OWJQXpY05y1Byg=s800-c-k-c0x00ffffff-no-rj,UUm6lURZOeBVCZ5hJpqlUB-g,1,35400,2024-05-20 17:31:30.4949251,62,1225467
119,UCjvkdkhr5H-MNgenAi0P4gA,"DotNet Tech Conf ",,https://yt3.ggpht.com/sFG_ibEb7u_bEUsRUnuFP8ALFFz1pS0iiB2hDT-847qU78-3j0-2GeB5ns3OHdaAikYm5_V73A=s800-c-k-c0x00ffffff-no-rj,UUjvkdkhr5H-MNgenAi0P4gA,2,114,2024-05-13 16:06:23.9700431,4,1073
120,UCqCnjtxdlG9qEgFJIUeLJNg,tutorialsEU - C#,"Welcome to TutorialsEU - C#!

We are an online education platform created in 2019 to teach programming through simple but professional videos to everyone who’s interested in learning about software development. 

We decided to create a new channel dedicated specifically to C# tutorials. 

The experienced instructors of tutorialsEU provide you everything you are looking for, from short best-practices videos up to complete beginner courses. In our channel, you’ll learn  C# and much more!

What are you waiting for? Subscribe to our channel and start learning today 💡
",https://yt3.ggpht.com/oQMuWsiX648WRg03lbYb_rlVTGVq1-Lg2sr2nTMIp2Bfnvn5-_uPbwYnDyRI8YL3xUmkVNi0yA=s800-c-k-c0x00ffffff-no-rj,UUqCnjtxdlG9qEgFJIUeLJNg,1,19600,2024-05-20 17:31:30.5729799,86,1207757
121,UCHesGnSHXIrUFfE9_VNpKTw,Dev Jungles - Andrii Podkolzin,"Привіт, мене звати Андрій Подколзін і я займаюсь розробкою вже до біса купу років.
От і розповідаю щось цікавеньке тут.

Зазвичай я роблю довгі стріми чи відео де дуже подробно розбираю і пишу якусь складку штуку.
Флагманські ролики на каналі, це ""Будуємо з нуля"" (є в окремому плейлісті)

Канал можна підтримати:

- Спонсорством на YouTube
- Переказом на картку, або поповненням банки:
Dev Jungles YouTube Channel Fund
https://send.monobank.ua/jar/7iAP3sZkm9

Номер карти банки:
5375 4112 0230 1466

- Або криптой:
Binance Id: 479881646
BTC - 18C3jsFYwviN5FvzpAt4uMWRfUeVKvdWxy 
ETH - 0x2903f63ba9009732272e91a299053b9d7b623216 

USDT on ERC20 - 0x2903f63ba9009732272e91a299053b9d7b623216
USDT on TRC20 - TSmS5RzQKbWdxZkoM2oRo9HK8FYBaq744T 

LTC - LN3CkrnvZLZTXDUhqTy1gUKMVpLjEPA4G2 

DOGE - DPwon439jf3axVSBwyuXso6z7CivuJF655
AAVE - 0x2903f63ba9009732272e91a299053b9d7b623216
Waves - 3P8D57Zw7CrqW2o7dHpvZR2UzAzQRFA2kZd
",https://yt3.ggpht.com/LpDI9CrJ54YZkrabZ0vA8fmMvKsCUlTRy_wJY7bia5M6pSFvboU9nwyg5v8LmsS5QlJnrdLP=s800-c-k-c0x00ffffff-no-rj,UUHesGnSHXIrUFfE9_VNpKTw,2,12000,2024-05-13 16:06:24.0985125,114,457831
122,UClEEzwG7Tl3-8eY11Qytsog,TomDoesTech,"I am a full-stack developer from Queensland Australia, specializing in all things JavaScript, Node.js, React & TypeScript. My mission is to help you become a better JavaScript developer and help you land your dream job.

I have been fortunate enough to build a career that I absolutely love and I want to help you do the same.",https://yt3.ggpht.com/ytc/AIdro_m0XYY-8l01ipIc9Y9FkfvsCVKB8Hwib0HkwfTxcR4pXQ=s800-c-k-c0x00ffffff-no-rj,UUlEEzwG7Tl3-8eY11Qytsog,1,28200,2024-05-20 17:31:30.7142524,176,2450696
123,UCYN12Rlv9hgZlWJa1XPfdyg,Susanth Sutheesh,"Giving back to ICT community.

",https://yt3.ggpht.com/wWrFwYLMUYS0LmsrLJpTgV32_764Bz6A7l0O5JpGFExA8d506RvB_cYnI0QtF-5Bt72kg3K_bQ=s800-c-k-c0x00ffffff-no-rj,UUYN12Rlv9hgZlWJa1XPfdyg,1,41500,2024-05-20 17:31:30.8340729,82,2611815
124,UCAr0yk0um7lwLjmrKfzwyig,Inside Cloud and Security,"The place for cloud and cybersecurity certification exam prep and tutorials from Microsoft, CompTIA, ISC2, ISACA, and more!

",https://yt3.ggpht.com/zXA8ehTgSsktRF4gedxFPNi8ZhrnrQT0d9Mie5UsXD-koCZ3HVeeykBCWxHCj61EY_srRjgp=s800-c-k-c0x00ffffff-no-rj,UUAr0yk0um7lwLjmrKfzwyig,1,72500,2024-05-20 17:31:31.4972118,106,4452252
125,UCYHViG6LaCBexHy9FO1P88Q,Oracle .NET and Windows,"We are the Oracle .NET and Oracle Database on Windows product team. We build and support ODP.NET, Oracle Developer Tools for VS Code and Visual Studio, and other .NET features for Oracle Database.  We also support Oracle Database on Windows for on-premises and the cloud. #OracleDotNet",https://yt3.ggpht.com/ytc/AIdro_mQ7O2hoRg9LZQsbOUTRW93VXq6P32R9z3WGdHk4-EQCg=s800-c-k-c0x00ffffff-no-rj,UUYHViG6LaCBexHy9FO1P88Q,1,3710,2024-05-20 17:31:31.6312489,22,755193
126,UC2WYDELeKCCfJoQMFPiMvJg,ItGidUA - web розробка з нуля,"Сеньор fullStack developer,  готую професійних програмістів, яких компанії люблять наймати.

Канал російською мовою: https://www.youtube.com/c/itgid

Мої курси: http://itgid.info

Мій телеграм канал: https://t.me/itgid_info

#javascript #react #react.js #php #itgid
",https://yt3.ggpht.com/GPV0ssCSBglZXbfPZ9AXqkE7zvbBn1FUK7xaqnCV0_fuQAEYhDHa2tkJVR9cpeT1GJMMAK77zg=s800-c-k-c0x00ffffff-no-rj,UU2WYDELeKCCfJoQMFPiMvJg,2,1760,2024-05-13 16:06:24.1759964,75,33046
127,UCdflS38aeqXfuCTbM2I2S5Q,Stir Trek,,https://yt3.ggpht.com/ytc/AIdro_ltVqrx1iWVKRQopEwenTuirsnwiXdUelkTWCbuJud8CQ=s800-c-k-c0x00ffffff-no-rj,UUdflS38aeqXfuCTbM2I2S5Q,1,1630,2024-05-20 17:31:31.6996221,271,158846
128,UC-Cqik-BW0LkyeD9MopaNPw,HOT testing,"Вітаю! Це авторський канал Олександра Хотемського!

Звʼязок
https://xotabu4.github.io

https://base.mono.bank/9rDjfCevwTbxpX",https://yt3.ggpht.com/8Uachntw9Hirry3_zUvBwNYRPPrKNBd-JWFLALu5rcFyxcpirLZEhO5BR_qvN6kJR5r9U8UXAg=s800-c-k-c0x00ffffff-no-rj,UU-Cqik-BW0LkyeD9MopaNPw,2,2360,2024-05-13 16:06:24.2471838,42,62876
129,UCWzHqf2uV8rQYfsm7OuQ8Lw,ione.digital,"Верстка. Імплементація. Створення WordPress тем. яким має бути сайт.

Ютуб-канал, де ви знайдете інформацію та поради про розробку веб-сайтів, які будуть корисні як для тих, хто самостійно вивчає розробку, так і для тих, хто шукає професійні послуги з розробки сайту для свого бізнесу.

Я надаю інсайти про те, як створити потужний веб-проект, що сприятиме успіху вашого бізнесу. Розглянемо важливі технології, такі як HTML, CSS, JavaScript, а також будемо говорити про інші інструменти та рішення, які допоможуть вам залучити клієнтів та підвищити конверсію.

Ми розглянемо практичні приклади та кращі практики з розробки сайтів, які допоможуть вам отримати сучасний, функціональний та привабливий веб-проект.

Ви зможете отримати інформацію про розробку та зрозуміти, як ефективно спілкуватися з командою розробників та експертами, щоб досягти найкращих результатів для свого бізнесу.
",https://yt3.ggpht.com/xKuyspi2w3vRut58ZtjhB3BBNaFAoPIhPqWm1Q8r86GDMEKLUirndpztNvXiq-SZx3m3-S-f7A=s800-c-k-c0x00ffffff-no-rj,UUWzHqf2uV8rQYfsm7OuQ8Lw,2,242,2024-05-13 16:06:24.3241087,12,3654
130,UCJYVW4HVrMWpUvvsjPQc8-Q,DorianDotSlash,"How-to's, tips, tricks and Distro Reviews! I'm a long-time Linux user, sharing info with both new users and veterans alike.  Hardware testing and reviews are in the works.

** Help support my channel, and in turn help me support the Linux Community! **

Patreon : https://www.patreon.com/doriandotslash 

If you would like to support me, even for a buck a month, head over to Patreon in the link above and become one of my patrons!  
I really appreciate the support from my viewers and the understanding that while I do what I do as a hobby, it does take time and effort.  I've also been purchasing new equipment to improve my channel, like video capture devices, microphone and mic stands, extra monitors and a testing computer for installing distros.

Also, for single donations, use http://www.paypal.me/doriandotslash

Thanks for your support and bash on!",https://yt3.ggpht.com/ytc/AIdro_kKE1Mn-1YgrdZdwf6NAow0bqvzoyCfljqwIn_hCWoyLog=s800-c-k-c0x00ffffff-no-rj,UUJYVW4HVrMWpUvvsjPQc8-Q,1,94400,2024-05-20 17:31:31.8155382,139,7524918
131,UCdmEIMC3LBil4o0tjaTbj0w,Adam Marczak - Azure for Everyone,,https://yt3.ggpht.com/ytc/AIdro_klQWdBn-K8gkCR4HOTEhOzXFSPfIm4yZzhJ9pt7PkPnoc=s800-c-k-c0x00ffffff-no-rj,UUdmEIMC3LBil4o0tjaTbj0w,1,195000,2024-05-20 17:31:31.8961281,89,18435645
132,UC9ao0wlk--d-bsjnCHBKDzA,Mohamad Lawand,"Development and cloud adventures, covering different topics and technologies. Join me on this adventure.

Let us connect:
🌍  My website  - https://mohamadlawand.com/

Support my work:
https://www.patreon.com/mohamadlawand
https://www.buymeacoffee.com/mohamadlawand
 
🌍  My website  - https://mohamadlawand.com
📸  Instagram - https://www.instagram.com/mohamadlawand087/
🐦  Twitter - https://twitter.com/moe23
  ♯   Github - https://github.com/mohamadlawand087
🎫 LinkedIn - https://www.linkedin.com/in/mlawand
💥 LinkTree - https://linktr.ee/mohamadlawand
🖥️ Discord - https://discord.gg/rMGY8Tst

WHO AM I:
I'm Mohamad, a technical architect working in Manchester, UK. I make videos about web, cloud, desktop and mobile development. 

GET IN TOUCH:
If you’d like to talk, I’d love to hear from you. Tweeting @moe23 directly will be the quickest way to get a response, but if your question is very long, feel free to email me at hello@mohamadlawand.com.
",https://yt3.ggpht.com/ytc/AIdro_mtlrnhbLUw3D2Pzk2ejE6-cKQBhvqhACz7SV5hW7wq2g=s800-c-k-c0x00ffffff-no-rj,UU9ao0wlk--d-bsjnCHBKDzA,1,21700,2024-05-20 17:31:32.0242731,227,1449554
